"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0001819","GO:0001819","positive regulation of cytokine production",391,-0.558468947358226,-1.64646688326558,1.20146274114177e-05,0.00192601152198033,0.00158824943061461,3597,"tags=29%, list=15%, signal=25%","ENSMUSG00000020458/ENSMUSG00000027843/ENSMUSG00000022892/ENSMUSG00000040552/ENSMUSG00000026922/ENSMUSG00000115338/ENSMUSG00000031778/ENSMUSG00000025383/ENSMUSG00000024079/ENSMUSG00000026896/ENSMUSG00000031551/ENSMUSG00000025314/ENSMUSG00000021678/ENSMUSG00000003184/ENSMUSG00000021326/ENSMUSG00000051675/ENSMUSG00000073489/ENSMUSG00000029377/ENSMUSG00000020227/ENSMUSG00000026072/ENSMUSG00000040760/ENSMUSG00000032041/ENSMUSG00000037860/ENSMUSG00000027104/ENSMUSG00000035834/ENSMUSG00000020707/ENSMUSG00000035914/ENSMUSG00000052914/ENSMUSG00000031157/ENSMUSG00000036273/ENSMUSG00000042349/ENSMUSG00000068417/ENSMUSG00000026029/ENSMUSG00000021796/ENSMUSG00000022952/ENSMUSG00000020063/ENSMUSG00000026842/ENSMUSG00000022982/ENSMUSG00000021699/ENSMUSG00000040249/ENSMUSG00000028284/ENSMUSG00000022534/ENSMUSG00000038264/ENSMUSG00000037379/ENSMUSG00000026536/ENSMUSG00000044350/ENSMUSG00000022159/ENSMUSG00000035273/ENSMUSG00000032487/ENSMUSG00000022037/ENSMUSG00000051177/ENSMUSG00000027164/ENSMUSG00000031392/ENSMUSG00000042682/ENSMUSG00000000787/ENSMUSG00000039005/ENSMUSG00000016493/ENSMUSG00000031934/ENSMUSG00000022967/ENSMUSG00000041343/ENSMUSG00000054517/ENSMUSG00000022010/ENSMUSG00000024659/ENSMUSG00000032402/ENSMUSG00000021408/ENSMUSG00000002603/ENSMUSG00000075254/ENSMUSG00000041605/ENSMUSG00000027947/ENSMUSG00000027995/ENSMUSG00000031007/ENSMUSG00000031077/ENSMUSG00000048376/ENSMUSG00000090272/ENSMUSG00000051439/ENSMUSG00000052688/ENSMUSG00000018916/ENSMUSG00000042699/ENSMUSG00000040152/ENSMUSG00000030748/ENSMUSG00000079685/ENSMUSG00000054203/ENSMUSG00000028701/ENSMUSG00000039997/ENSMUSG00000043263/ENSMUSG00000061878/ENSMUSG00000024164/ENSMUSG00000028525/ENSMUSG00000000791/ENSMUSG00000051113/ENSMUSG00000051457/ENSMUSG00000073490/ENSMUSG00000033717/ENSMUSG00000034330/ENSMUSG00000034786/ENSMUSG00000008734/ENSMUSG00000015568/ENSMUSG00000032344/ENSMUSG00000029053/ENSMUSG00000020399/ENSMUSG00000050395/ENSMUSG00000015340/ENSMUSG00000042817/ENSMUSG00000027239/ENSMUSG00000031980/ENSMUSG00000022514/ENSMUSG00000016024/ENSMUSG00000078452/ENSMUSG00000021457/ENSMUSG00000033467/ENSMUSG00000021994/ENSMUSG00000035385/ENSMUSG00000040722/ENSMUSG00000035799"
"GO:0002696","GO:0002696","positive regulation of leukocyte activation",275,-0.591316801745593,-1.71090322901386,1.31135269168334e-05,0.00204535577937961,0.00168666444355629,2894,"tags=24%, list=12%, signal=21%","ENSMUSG00000031885/ENSMUSG00000032041/ENSMUSG00000029657/ENSMUSG00000035914/ENSMUSG00000036273/ENSMUSG00000021686/ENSMUSG00000029710/ENSMUSG00000022952/ENSMUSG00000016409/ENSMUSG00000033454/ENSMUSG00000021756/ENSMUSG00000026842/ENSMUSG00000019726/ENSMUSG00000024151/ENSMUSG00000002602/ENSMUSG00000031217/ENSMUSG00000068220/ENSMUSG00000055652/ENSMUSG00000031497/ENSMUSG00000027164/ENSMUSG00000042682/ENSMUSG00000022797/ENSMUSG00000039005/ENSMUSG00000016493/ENSMUSG00000055447/ENSMUSG00000066877/ENSMUSG00000024659/ENSMUSG00000000957/ENSMUSG00000027950/ENSMUSG00000007817/ENSMUSG00000042323/ENSMUSG00000002603/ENSMUSG00000003934/ENSMUSG00000031077/ENSMUSG00000062949/ENSMUSG00000037104/ENSMUSG00000054342/ENSMUSG00000040152/ENSMUSG00000030748/ENSMUSG00000079685/ENSMUSG00000028949/ENSMUSG00000030560/ENSMUSG00000033730/ENSMUSG00000000791/ENSMUSG00000051457/ENSMUSG00000107068/ENSMUSG00000051817/ENSMUSG00000063193/ENSMUSG00000021318/ENSMUSG00000034957/ENSMUSG00000029869/ENSMUSG00000029053/ENSMUSG00000020399/ENSMUSG00000112023/ENSMUSG00000032679/ENSMUSG00000027239/ENSMUSG00000112148/ENSMUSG00000016024/ENSMUSG00000078452/ENSMUSG00000021457/ENSMUSG00000029084/ENSMUSG00000038855/ENSMUSG00000033467/ENSMUSG00000021994/ENSMUSG00000035385/ENSMUSG00000027544"
"GO:0032963","GO:0032963","collagen metabolic process",99,-0.710038719273651,-1.88294226312533,1.38725063599279e-05,0.00205277523597805,0.00169278275987136,1541,"tags=25%, list=6%, signal=24%","ENSMUSG00000000957/ENSMUSG00000021477/ENSMUSG00000021939/ENSMUSG00000026728/ENSMUSG00000002603/ENSMUSG00000001506/ENSMUSG00000041324/ENSMUSG00000028967/ENSMUSG00000027947/ENSMUSG00000048376/ENSMUSG00000006931/ENSMUSG00000037003/ENSMUSG00000054252/ENSMUSG00000001870/ENSMUSG00000027230/ENSMUSG00000031790/ENSMUSG00000036856/ENSMUSG00000033327/ENSMUSG00000021835/ENSMUSG00000050578/ENSMUSG00000047562/ENSMUSG00000001119/ENSMUSG00000035385/ENSMUSG00000043613/ENSMUSG00000070436"
"GO:0002274","GO:0002274","myeloid leukocyte activation",191,-0.625099687014795,-1.75773389344812,1.35667257288979e-05,0.00205277523597805,0.00169278275987136,2998,"tags=25%, list=12%, signal=22%","ENSMUSG00000020894/ENSMUSG00000054693/ENSMUSG00000027030/ENSMUSG00000004266/ENSMUSG00000026193/ENSMUSG00000036273/ENSMUSG00000001751/ENSMUSG00000017631/ENSMUSG00000021948/ENSMUSG00000053158/ENSMUSG00000040751/ENSMUSG00000035112/ENSMUSG00000002108/ENSMUSG00000022037/ENSMUSG00000027164/ENSMUSG00000039005/ENSMUSG00000024659/ENSMUSG00000041836/ENSMUSG00000002603/ENSMUSG00000056492/ENSMUSG00000042228/ENSMUSG00000022965/ENSMUSG00000027995/ENSMUSG00000025321/ENSMUSG00000018916/ENSMUSG00000054342/ENSMUSG00000040152/ENSMUSG00000030748/ENSMUSG00000079685/ENSMUSG00000030560/ENSMUSG00000061878/ENSMUSG00000026068/ENSMUSG00000028635/ENSMUSG00000063193/ENSMUSG00000015090/ENSMUSG00000034957/ENSMUSG00000034330/ENSMUSG00000066108/ENSMUSG00000020399/ENSMUSG00000112023/ENSMUSG00000052212/ENSMUSG00000112148/ENSMUSG00000016024/ENSMUSG00000078452/ENSMUSG00000021457/ENSMUSG00000066684/ENSMUSG00000033467/ENSMUSG00000021994"
"GO:0008015","GO:0008015","blood circulation",375,-0.555617101917089,-1.6355394947715,1.46281984637258e-05,0.00211048333335404,0.00174037066459222,3610,"tags=30%, list=15%, signal=26%","ENSMUSG00000028988/ENSMUSG00000022892/ENSMUSG00000040552/ENSMUSG00000018932/ENSMUSG00000031778/ENSMUSG00000020178/ENSMUSG00000031755/ENSMUSG00000019370/ENSMUSG00000030516/ENSMUSG00000035954/ENSMUSG00000030409/ENSMUSG00000000708/ENSMUSG00000025314/ENSMUSG00000021678/ENSMUSG00000022505/ENSMUSG00000071112/ENSMUSG00000022865/ENSMUSG00000007655/ENSMUSG00000024812/ENSMUSG00000006699/ENSMUSG00000027030/ENSMUSG00000034765/ENSMUSG00000032366/ENSMUSG00000021670/ENSMUSG00000034917/ENSMUSG00000031618/ENSMUSG00000017631/ENSMUSG00000024140/ENSMUSG00000043102/ENSMUSG00000020063/ENSMUSG00000041926/ENSMUSG00000026842/ENSMUSG00000041936/ENSMUSG00000022982/ENSMUSG00000031698/ENSMUSG00000021699/ENSMUSG00000024639/ENSMUSG00000041688/ENSMUSG00000043207/ENSMUSG00000037712/ENSMUSG00000031393/ENSMUSG00000035112/ENSMUSG00000001552/ENSMUSG00000021910/ENSMUSG00000029019/ENSMUSG00000032487/ENSMUSG00000022565/ENSMUSG00000026879/ENSMUSG00000023052/ENSMUSG00000014773/ENSMUSG00000029361/ENSMUSG00000042677/ENSMUSG00000026576/ENSMUSG00000036438/ENSMUSG00000018379/ENSMUSG00000040118/ENSMUSG00000027198/ENSMUSG00000032402/ENSMUSG00000031520/ENSMUSG00000039308/ENSMUSG00000002603/ENSMUSG00000010609/ENSMUSG00000022890/ENSMUSG00000021540/ENSMUSG00000031400/ENSMUSG00000031328/ENSMUSG00000020354/ENSMUSG00000057530/ENSMUSG00000027274/ENSMUSG00000031007/ENSMUSG00000055148/ENSMUSG00000031558/ENSMUSG00000048376/ENSMUSG00000031734/ENSMUSG00000037010/ENSMUSG00000058498/ENSMUSG00000054342/ENSMUSG00000021638/ENSMUSG00000032338/ENSMUSG00000026414/ENSMUSG00000074272/ENSMUSG00000053004/ENSMUSG00000042429/ENSMUSG00000091898/ENSMUSG00000035783/ENSMUSG00000051359/ENSMUSG00000049511/ENSMUSG00000028525/ENSMUSG00000020122/ENSMUSG00000027765/ENSMUSG00000027335/ENSMUSG00000028635/ENSMUSG00000033717/ENSMUSG00000050295/ENSMUSG00000038530/ENSMUSG00000054889/ENSMUSG00000045103/ENSMUSG00000041729/ENSMUSG00000039004/ENSMUSG00000014813/ENSMUSG00000061603/ENSMUSG00000034171/ENSMUSG00000039239/ENSMUSG00000034520/ENSMUSG00000031980/ENSMUSG00000031748/ENSMUSG00000072941/ENSMUSG00000029084/ENSMUSG00000020681/ENSMUSG00000044393/ENSMUSG00000047250/ENSMUSG00000046532"
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",155,-0.650589804424255,-1.80708453976605,1.56604957625526e-05,0.00216858887784591,0.0017882863166543,2256,"tags=23%, list=9%, signal=21%","ENSMUSG00000002602/ENSMUSG00000037379/ENSMUSG00000028277/ENSMUSG00000022037/ENSMUSG00000042682/ENSMUSG00000039005/ENSMUSG00000055447/ENSMUSG00000044786/ENSMUSG00000042677/ENSMUSG00000031103/ENSMUSG00000021408/ENSMUSG00000002603/ENSMUSG00000028967/ENSMUSG00000027995/ENSMUSG00000031077/ENSMUSG00000051439/ENSMUSG00000042699/ENSMUSG00000054342/ENSMUSG00000040152/ENSMUSG00000007805/ENSMUSG00000051457/ENSMUSG00000049871/ENSMUSG00000034330/ENSMUSG00000015568/ENSMUSG00000020399/ENSMUSG00000112023/ENSMUSG00000015340/ENSMUSG00000042817/ENSMUSG00000029816/ENSMUSG00000112148/ENSMUSG00000016024/ENSMUSG00000021457/ENSMUSG00000021994/ENSMUSG00000035385/ENSMUSG00000035799"
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production",161,-0.643379420972637,-1.79238757928997,1.57824870680174e-05,0.00216858887784591,0.0017882863166543,2256,"tags=22%, list=9%, signal=20%","ENSMUSG00000002602/ENSMUSG00000037379/ENSMUSG00000028277/ENSMUSG00000022037/ENSMUSG00000042682/ENSMUSG00000039005/ENSMUSG00000055447/ENSMUSG00000044786/ENSMUSG00000042677/ENSMUSG00000031103/ENSMUSG00000021408/ENSMUSG00000002603/ENSMUSG00000010609/ENSMUSG00000028967/ENSMUSG00000027995/ENSMUSG00000031077/ENSMUSG00000051439/ENSMUSG00000042699/ENSMUSG00000054342/ENSMUSG00000040152/ENSMUSG00000007805/ENSMUSG00000051457/ENSMUSG00000049871/ENSMUSG00000034330/ENSMUSG00000015568/ENSMUSG00000020399/ENSMUSG00000112023/ENSMUSG00000015340/ENSMUSG00000042817/ENSMUSG00000029816/ENSMUSG00000112148/ENSMUSG00000016024/ENSMUSG00000021457/ENSMUSG00000021994/ENSMUSG00000035385/ENSMUSG00000035799"
"GO:0051249","GO:0051249","regulation of lymphocyte activation",387,-0.55082014232296,-1.62410880751775,1.68481158471661e-05,0.00226117387334874,0.0018646348040401,3591,"tags=28%, list=15%, signal=24%","ENSMUSG00000027843/ENSMUSG00000026977/ENSMUSG00000115338/ENSMUSG00000070643/ENSMUSG00000025383/ENSMUSG00000020178/ENSMUSG00000069729/ENSMUSG00000028150/ENSMUSG00000039384/ENSMUSG00000031551/ENSMUSG00000040663/ENSMUSG00000027598/ENSMUSG00000030051/ENSMUSG00000076431/ENSMUSG00000040990/ENSMUSG00000027298/ENSMUSG00000007655/ENSMUSG00000075376/ENSMUSG00000004266/ENSMUSG00000031885/ENSMUSG00000032041/ENSMUSG00000021486/ENSMUSG00000006932/ENSMUSG00000029657/ENSMUSG00000035914/ENSMUSG00000021686/ENSMUSG00000029710/ENSMUSG00000022952/ENSMUSG00000016409/ENSMUSG00000033454/ENSMUSG00000021756/ENSMUSG00000026842/ENSMUSG00000050335/ENSMUSG00000019726/ENSMUSG00000024151/ENSMUSG00000002602/ENSMUSG00000031217/ENSMUSG00000068220/ENSMUSG00000055652/ENSMUSG00000023249/ENSMUSG00000078202/ENSMUSG00000040423/ENSMUSG00000031497/ENSMUSG00000027164/ENSMUSG00000042682/ENSMUSG00000022797/ENSMUSG00000039005/ENSMUSG00000016493/ENSMUSG00000040612/ENSMUSG00000005161/ENSMUSG00000055447/ENSMUSG00000066877/ENSMUSG00000042677/ENSMUSG00000028599/ENSMUSG00000024659/ENSMUSG00000000957/ENSMUSG00000027950/ENSMUSG00000007817/ENSMUSG00000021365/ENSMUSG00000014361/ENSMUSG00000042323/ENSMUSG00000002603/ENSMUSG00000003934/ENSMUSG00000024098/ENSMUSG00000042228/ENSMUSG00000028962/ENSMUSG00000031077/ENSMUSG00000062949/ENSMUSG00000015217/ENSMUSG00000037104/ENSMUSG00000021782/ENSMUSG00000030748/ENSMUSG00000005087/ENSMUSG00000079685/ENSMUSG00000028949/ENSMUSG00000074272/ENSMUSG00000063415/ENSMUSG00000028965/ENSMUSG00000033730/ENSMUSG00000000791/ENSMUSG00000051457/ENSMUSG00000107068/ENSMUSG00000063632/ENSMUSG00000027223/ENSMUSG00000000782/ENSMUSG00000038151/ENSMUSG00000051817/ENSMUSG00000021318/ENSMUSG00000021835/ENSMUSG00000029869/ENSMUSG00000032344/ENSMUSG00000029053/ENSMUSG00000020399/ENSMUSG00000112023/ENSMUSG00000032679/ENSMUSG00000042817/ENSMUSG00000027239/ENSMUSG00000036006/ENSMUSG00000044258/ENSMUSG00000029816/ENSMUSG00000112148/ENSMUSG00000078452/ENSMUSG00000021457/ENSMUSG00000029084/ENSMUSG00000038855/ENSMUSG00000035385/ENSMUSG00000027544"
"GO:0140236","GO:0140236","translation at presynapse",47,0.689080620919259,2.04266909970514,2.07144360669117e-05,0.00271688660323063,0.00224042979565808,4916,"tags=70%, list=20%, signal=56%","ENSMUSG00000000740/ENSMUSG00000061983/ENSMUSG00000003970/ENSMUSG00000057863/ENSMUSG00000025362/ENSMUSG00000060636/ENSMUSG00000074129/ENSMUSG00000067288/ENSMUSG00000032399/ENSMUSG00000057322/ENSMUSG00000090137/ENSMUSG00000057841/ENSMUSG00000020460/ENSMUSG00000060938/ENSMUSG00000037805/ENSMUSG00000041841/ENSMUSG00000063316/ENSMUSG00000062006/ENSMUSG00000024608/ENSMUSG00000058546/ENSMUSG00000025794/ENSMUSG00000062328/ENSMUSG00000071415/ENSMUSG00000058558/ENSMUSG00000090733/ENSMUSG00000043716/ENSMUSG00000025508/ENSMUSG00000030432/ENSMUSG00000046364/ENSMUSG00000029614/ENSMUSG00000047215/ENSMUSG00000052146/ENSMUSG00000038900"
"GO:0042063","GO:0042063","gliogenesis",317,-0.565835185291352,-1.65388838567978,2.2013788709969e-05,0.00282314610322736,0.00232805470778409,3508,"tags=32%, list=14%, signal=27%","ENSMUSG00000031778/ENSMUSG00000070643/ENSMUSG00000020178/ENSMUSG00000039384/ENSMUSG00000055493/ENSMUSG00000035456/ENSMUSG00000040663/ENSMUSG00000025314/ENSMUSG00000030265/ENSMUSG00000021665/ENSMUSG00000037855/ENSMUSG00000029070/ENSMUSG00000063065/ENSMUSG00000076431/ENSMUSG00000021814/ENSMUSG00000030890/ENSMUSG00000027612/ENSMUSG00000006932/ENSMUSG00000026193/ENSMUSG00000001751/ENSMUSG00000028517/ENSMUSG00000035596/ENSMUSG00000079487/ENSMUSG00000006782/ENSMUSG00000021756/ENSMUSG00000026842/ENSMUSG00000026385/ENSMUSG00000028800/ENSMUSG00000022973/ENSMUSG00000022982/ENSMUSG00000007594/ENSMUSG00000040249/ENSMUSG00000022425/ENSMUSG00000042453/ENSMUSG00000046876/ENSMUSG00000031393/ENSMUSG00000030342/ENSMUSG00000022037/ENSMUSG00000022565/ENSMUSG00000039005/ENSMUSG00000039116/ENSMUSG00000071176/ENSMUSG00000014773/ENSMUSG00000031095/ENSMUSG00000005103/ENSMUSG00000003458/ENSMUSG00000020758/ENSMUSG00000022843/ENSMUSG00000028599/ENSMUSG00000034394/ENSMUSG00000027858/ENSMUSG00000002489/ENSMUSG00000027490/ENSMUSG00000029050/ENSMUSG00000007817/ENSMUSG00000065611/ENSMUSG00000031520/ENSMUSG00000026728/ENSMUSG00000002603/ENSMUSG00000030541/ENSMUSG00000026883/ENSMUSG00000056758/ENSMUSG00000042228/ENSMUSG00000027995/ENSMUSG00000031075/ENSMUSG00000021379/ENSMUSG00000054252/ENSMUSG00000040537/ENSMUSG00000001761/ENSMUSG00000035305/ENSMUSG00000072235/ENSMUSG00000034220/ENSMUSG00000052384/ENSMUSG00000020122/ENSMUSG00000027765/ENSMUSG00000040138/ENSMUSG00000001911/ENSMUSG00000029648/ENSMUSG00000027375/ENSMUSG00000063632/ENSMUSG00000000567/ENSMUSG00000036353/ENSMUSG00000071847/ENSMUSG00000021318/ENSMUSG00000047261/ENSMUSG00000021835/ENSMUSG00000020902/ENSMUSG00000027315/ENSMUSG00000045103/ENSMUSG00000027239/ENSMUSG00000039239/ENSMUSG00000027168/ENSMUSG00000031980/ENSMUSG00000021614/ENSMUSG00000031342/ENSMUSG00000001119/ENSMUSG00000048078/ENSMUSG00000032554/ENSMUSG00000035385/ENSMUSG00000055538"
"GO:0042472","GO:0042472","inner ear morphogenesis",80,-0.729512884888043,-1.89742005639579,2.26892594693893e-05,0.00284651557386621,0.00234732590528854,642,"tags=18%, list=3%, signal=17%","ENSMUSG00000021359/ENSMUSG00000020105/ENSMUSG00000000567/ENSMUSG00000020902/ENSMUSG00000016028/ENSMUSG00000005917/ENSMUSG00000036006/ENSMUSG00000024424/ENSMUSG00000007989/ENSMUSG00000054196/ENSMUSG00000031565/ENSMUSG00000021994/ENSMUSG00000015134/ENSMUSG00000026586"
"GO:0061351","GO:0061351","neural precursor cell proliferation",167,-0.631514511511012,-1.76324002042754,2.5253042913244e-05,0.00310075129047513,0.00255697664077886,1409,"tags=18%, list=6%, signal=17%","ENSMUSG00000022913/ENSMUSG00000037234/ENSMUSG00000028556/ENSMUSG00000031520/ENSMUSG00000002603/ENSMUSG00000032064/ENSMUSG00000056758/ENSMUSG00000031328/ENSMUSG00000042228/ENSMUSG00000004891/ENSMUSG00000034675/ENSMUSG00000021379/ENSMUSG00000079092/ENSMUSG00000054252/ENSMUSG00000001761/ENSMUSG00000028949/ENSMUSG00000039206/ENSMUSG00000057132/ENSMUSG00000001911/ENSMUSG00000021318/ENSMUSG00000027315/ENSMUSG00000065954/ENSMUSG00000027239/ENSMUSG00000027168/ENSMUSG00000021614/ENSMUSG00000007989/ENSMUSG00000031565/ENSMUSG00000021994/ENSMUSG00000032554/ENSMUSG00000039158"
"GO:0051953","GO:0051953","negative regulation of amine transport",17,-0.911476938103227,-1.90824445276079,2.86998399433146e-05,0.00338013829209936,0.00278736791372127,730,"tags=47%, list=3%, signal=46%","ENSMUSG00000026981/ENSMUSG00000042429/ENSMUSG00000049511/ENSMUSG00000027765/ENSMUSG00000038178/ENSMUSG00000036353/ENSMUSG00000038530/ENSMUSG00000047250"
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process",76,-0.733900556966851,-1.89959224716434,2.86090624963e-05,0.00338013829209936,0.00278736791372127,1492,"tags=30%, list=6%, signal=28%","ENSMUSG00000027198/ENSMUSG00000039308/ENSMUSG00000038181/ENSMUSG00000002603/ENSMUSG00000036599/ENSMUSG00000074916/ENSMUSG00000021504/ENSMUSG00000051022/ENSMUSG00000021476/ENSMUSG00000028521/ENSMUSG00000025534/ENSMUSG00000005087/ENSMUSG00000050796/ENSMUSG00000031910/ENSMUSG00000022367/ENSMUSG00000043587/ENSMUSG00000042082/ENSMUSG00000050295/ENSMUSG00000058152/ENSMUSG00000036356/ENSMUSG00000027221/ENSMUSG00000025232/ENSMUSG00000038702"
"GO:0030900","GO:0030900","forebrain development",311,-0.573754149439739,-1.67507780721356,2.94944032028487e-05,0.00340424401767279,0.00280724625010692,2697,"tags=24%, list=11%, signal=22%","ENSMUSG00000021557/ENSMUSG00000036273/ENSMUSG00000046152/ENSMUSG00000021796/ENSMUSG00000035596/ENSMUSG00000058672/ENSMUSG00000025630/ENSMUSG00000026385/ENSMUSG00000028800/ENSMUSG00000028700/ENSMUSG00000024639/ENSMUSG00000002602/ENSMUSG00000042453/ENSMUSG00000004530/ENSMUSG00000038264/ENSMUSG00000021546/ENSMUSG00000051177/ENSMUSG00000033282/ENSMUSG00000037234/ENSMUSG00000005089/ENSMUSG00000028556/ENSMUSG00000027950/ENSMUSG00000027490/ENSMUSG00000029050/ENSMUSG00000007817/ENSMUSG00000031229/ENSMUSG00000017485/ENSMUSG00000022911/ENSMUSG00000069171/ENSMUSG00000026883/ENSMUSG00000010609/ENSMUSG00000026890/ENSMUSG00000032064/ENSMUSG00000024098/ENSMUSG00000056758/ENSMUSG00000033792/ENSMUSG00000031010/ENSMUSG00000026826/ENSMUSG00000041324/ENSMUSG00000013236/ENSMUSG00000027274/ENSMUSG00000021359/ENSMUSG00000045136/ENSMUSG00000021379/ENSMUSG00000025810/ENSMUSG00000031558/ENSMUSG00000006930/ENSMUSG00000054252/ENSMUSG00000041703/ENSMUSG00000022231/ENSMUSG00000001761/ENSMUSG00000072235/ENSMUSG00000036856/ENSMUSG00000020122/ENSMUSG00000005045/ENSMUSG00000029765/ENSMUSG00000045287/ENSMUSG00000001911/ENSMUSG00000004655/ENSMUSG00000036353/ENSMUSG00000021318/ENSMUSG00000021835/ENSMUSG00000065954/ENSMUSG00000005917/ENSMUSG00000020900/ENSMUSG00000027239/ENSMUSG00000027168/ENSMUSG00000031214/ENSMUSG00000031565/ENSMUSG00000021994/ENSMUSG00000015134/ENSMUSG00000019843/ENSMUSG00000036104/ENSMUSG00000043557/ENSMUSG00000039158"
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",148,-0.649299279417661,-1.79458058056993,3.19509580668575e-05,0.00361547017654577,0.00298142995707456,1944,"tags=23%, list=8%, signal=21%","ENSMUSG00000055333/ENSMUSG00000050947/ENSMUSG00000008090/ENSMUSG00000068740/ENSMUSG00000102918/ENSMUSG00000068566/ENSMUSG00000047910/ENSMUSG00000031841/ENSMUSG00000026836/ENSMUSG00000013236/ENSMUSG00000039953/ENSMUSG00000015627/ENSMUSG00000026981/ENSMUSG00000040003/ENSMUSG00000032135/ENSMUSG00000074272/ENSMUSG00000039385/ENSMUSG00000022636/ENSMUSG00000012017/ENSMUSG00000013033/ENSMUSG00000036030/ENSMUSG00000047230/ENSMUSG00000016028/ENSMUSG00000052212/ENSMUSG00000036957/ENSMUSG00000039239/ENSMUSG00000035566/ENSMUSG00000022514/ENSMUSG00000034275/ENSMUSG00000031654/ENSMUSG00000044393/ENSMUSG00000048078/ENSMUSG00000043557/ENSMUSG00000032012"
"GO:1902893","GO:1902893","regulation of miRNA transcription",71,-0.744818237894479,-1.89965060892546,3.48480767475372e-05,0.00372422686870439,0.00307111413207828,1483,"tags=24%, list=6%, signal=23%","ENSMUSG00000032402/ENSMUSG00000002603/ENSMUSG00000069171/ENSMUSG00000032035/ENSMUSG00000007613/ENSMUSG00000037010/ENSMUSG00000020122/ENSMUSG00000000567/ENSMUSG00000021835/ENSMUSG00000112023/ENSMUSG00000049086/ENSMUSG00000039239/ENSMUSG00000027168/ENSMUSG00000031980/ENSMUSG00000112148/ENSMUSG00000046532/ENSMUSG00000035799"
"GO:0014706","GO:0014706","striated muscle tissue development",226,-0.598716117111547,-1.71018394200162,3.36108843767529e-05,0.00372422686870439,0.00307111413207828,1505,"tags=16%, list=6%, signal=15%","ENSMUSG00000022587/ENSMUSG00000032402/ENSMUSG00000045414/ENSMUSG00000002603/ENSMUSG00000075254/ENSMUSG00000037624/ENSMUSG00000031400/ENSMUSG00000026836/ENSMUSG00000020354/ENSMUSG00000007613/ENSMUSG00000031077/ENSMUSG00000031734/ENSMUSG00000029231/ENSMUSG00000015627/ENSMUSG00000026414/ENSMUSG00000091898/ENSMUSG00000065460/ENSMUSG00000021835/ENSMUSG00000050295/ENSMUSG00000038530/ENSMUSG00000026207/ENSMUSG00000054889/ENSMUSG00000006235/ENSMUSG00000061603/ENSMUSG00000053702/ENSMUSG00000020900/ENSMUSG00000039239/ENSMUSG00000034520/ENSMUSG00000031980/ENSMUSG00000004872/ENSMUSG00000031565/ENSMUSG00000021994/ENSMUSG00000044393/ENSMUSG00000048078/ENSMUSG00000030022/ENSMUSG00000035799"
