"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000099032",302.207511566292,-1.79632113745309,0.147700777019485,8.82692487552605e-35,1.95251578246636e-32
"ENSMUSG00000104025",1.24006539199135,0.0709503218487906,0.71834605985375,0.743877710004861,NA
"ENSMUSG00000038936",1019.9954692308,0.339146902958496,0.135025087871675,0.0107680350406109,0.0296973515260588
"ENSMUSG00000042772",3462.28500178775,-0.286699040841327,0.101647888658901,0.00438147187971408,0.0135460129587041
"ENSMUSG00000026042",3.53610570795968,-1.80620007068116,3.13866728410605,0.0204977338961195,0.0514745913113117
"ENSMUSG00000073643",1243.33152830098,0.0323710703631391,0.229931755484449,0.882193698882684,0.924913345993706
"ENSMUSG00000025916",1.27402235556078,-0.0214568860185556,0.688349870610485,0.936214345834088,NA
"ENSMUSG00000026248",872.846076148764,-0.0788939350527199,0.119432090393047,0.50082942017814,0.6392389112988
"ENSMUSG00000042751",77.8443988559784,-0.687824011409809,0.379854543829457,0.0374596543458155,0.0849532890592453
"ENSMUSG00000067106",10.9477727300194,-0.0839188862719499,0.479473654890413,0.819329934718727,0.884712977142969
"ENSMUSG00000100397",0.707039024163972,-0.403516336854225,0.87583252328818,0.160958159696408,NA
"ENSMUSG00000026491",5231.69962322211,-0.0353092806895434,0.105259075313889,0.714526006599591,0.810310280770847
"ENSMUSG00000025917",2645.6639871002,-0.570181323060866,0.127829314074149,5.73446844309624e-06,3.52351227670247e-05
"ENSMUSG00000104418",9.63406993287012,0.736690061800025,0.538323466740226,0.073629250051587,0.148093066116697
"ENSMUSG00000026479",6824.59976457275,-0.887900028967669,0.215842463732247,1.7761841439642e-05,9.8768810799851e-05
"ENSMUSG00000004364",5671.58297950539,-0.0250051533276006,0.132140286530514,0.845548980190142,0.90153565729949
"ENSMUSG00000103076",5.99573296242936,0.29670259542394,0.6563066708596,0.426896398289736,0.569704327240498
"ENSMUSG00000026478",8280.89401320987,-0.429181770590107,0.198531935078055,0.0243750520966843,0.0594288600486975
"ENSMUSG00000079138",1.85049225335959,-0.298033754567272,0.703754768381825,0.396819108889244,0.540635163005613
"ENSMUSG00000042708",5.96814166450862,-0.26241724624349,0.610975269250362,0.495667834917572,0.634500723864392
"ENSMUSG00000103543",4.63902224775017,0.100280452997052,0.644763550500544,0.769101383715851,0.849054154493027
"ENSMUSG00000041144",2.40379919428289,-0.904652197463491,1.39334934433537,0.0403702944906521,0.0904318695689759
"ENSMUSG00000042699",3549.24391272217,-2.3741362605524,0.326651555686235,3.13566207669736e-14,7.25691661670906e-13
"ENSMUSG00000101262",15.7987561607007,0.517963028826129,0.461182815126249,0.15897794356741,0.273391208210741
"ENSMUSG00000042684",0.69241914924279,-0.144972409091297,0.762221647947073,0.577271006882045,NA
"ENSMUSG00000099858",38.4289839920513,2.22537999886661,0.38715245671537,1.09428252367103e-09,1.29259431997881e-08
"ENSMUSG00000101337",29.3684862961302,0.821339750043111,0.465153872122068,0.0312202865437138,0.0731315462523244
"ENSMUSG00000025986",4051.70854865452,0.0818109311108873,0.265614941127259,0.747516598033804,0.833544432317512
"ENSMUSG00000100213",11.3743338792419,-0.610592260644933,0.679568659443347,0.160877317474379,0.275838442347144
"ENSMUSG00000100160",0.723961531320043,-0.177470095823015,0.762629032882817,0.665235996645718,NA
"ENSMUSG00000081185",1.42885931521032,0.0684888207993906,0.692975496832531,0.800266755070699,0.8715939028208
"ENSMUSG00000100033",34.6405524068506,0.464736680681041,0.421601490022398,0.186068935337967,0.308948530909611
"ENSMUSG00000056763",726.68318823944,-0.852169387430217,0.144685856715353,1.94531536517514e-09,2.21565621050355e-08
"ENSMUSG00000042671",1.97799939241319,0.178840304012853,0.730034821073562,0.513372223754509,0.6496449421882
"ENSMUSG00000026109",27.438640930533,-0.666806605838645,0.465011967916894,0.078316279112027,0.155632381900772
"ENSMUSG00000026475",1.23316971245564,-0.0928497450186123,0.711063766416986,0.691963100880694,NA
"ENSMUSG00000045954",5731.09007541595,-0.565421905442011,0.220159580957308,0.00706775110353131,0.0205994066143699
"ENSMUSG00000066800",386.23914405351,-1.00311784714875,0.29642294366716,0.000267907710698564,0.00113940753544214
"ENSMUSG00000067851",6688.79349951888,0.144580925235089,0.12000559378865,0.223235200730377,0.354764007357508
"ENSMUSG00002076532",1.14207721733694,0.251189810317449,0.780433272639241,0.237214547634824,NA
"ENSMUSG00000038608",1.26594783793217,-0.100182972999035,0.718771747181701,0.658222179623115,NA
"ENSMUSG00000042641",1.78744828860244,0.168472725939537,0.734924596272999,0.479914255961163,0.620249611124662
"ENSMUSG00000026107",1843.81916500398,0.276159446983936,0.199193376022578,0.150825018547709,0.262435782045338
"ENSMUSG00000087008",17.6978693251606,-0.388507238565957,0.481542896900879,0.306015980481286,0.448408047823286
"ENSMUSG00000048960",215.902562552046,-2.65976902245585,0.352473937378519,4.73121480574035e-15,1.20693439001443e-13
"ENSMUSG00000067158",20.3788073479402,-0.414095692907035,0.502404283568348,0.282166913150363,0.422329828316128
"ENSMUSG00000079465",3.14197269695702,0.463965108501179,0.806676581686644,0.194675474857975,0.319652322914946
"ENSMUSG00000056708",2948.61832803466,-0.355917595433488,0.181335738578038,0.0422337055445566,0.0939251866137489
"ENSMUSG00000026471",234.113144923648,0.15505289795004,0.183786263242871,0.385057381054498,0.529208358762539
"ENSMUSG00000026470",1222.3036154706,-0.294985547556034,0.108281227000353,0.00584266791342054,0.0174449877142113
"ENSMUSG00000104181",1.43803861425678,0.226427288320018,0.752828884502819,0.358134634672742,0.502459688410536
"ENSMUSG00000033722",2.24536908454782,-0.0723742783054843,0.692399871236278,0.792524770573478,0.866040324438292
"ENSMUSG00000026150",2882.53496044107,-0.0277200206500785,0.131499829401092,0.829231947257788,0.891328907400264
"ENSMUSG00000101450",7.50689787204175,-0.234076864386375,0.525467571090502,0.54001883370543,0.672312090259252
"ENSMUSG00000026149",42.479309667764,-5.41542103800126,1.47647173176208,2.09209591963157e-05,0.000114607152385656
"ENSMUSG00000026469",2243.00510064502,-0.137209645680835,0.246534527339904,0.552697785487117,0.682918284484405
"ENSMUSG00000018417",124.991762980369,-12.7511783115285,3.2490672348527,4.56663564920954e-25,4.15425461179607e-23
"ENSMUSG00000072324",0.850945875787704,0.0532071807525257,0.714666024141638,0.817086545059584,NA
"ENSMUSG00000026490",2596.55470883245,-0.436856941454218,0.129869273970668,0.000623832466547943,0.00242269736685242
"ENSMUSG00000033701",1588.66531172198,0.362445994662062,0.120859644323133,0.00262554209616359,0.00863835002486013
"ENSMUSG00000078291",1.24353870415014,0.187746406180903,0.738283620079053,0.452547199030223,NA
"ENSMUSG00000033684",2016.88516985112,-0.118006304857878,0.0889712396454231,0.181333461647605,0.302856569946175
"ENSMUSG00000033671",1080.80366878401,-0.0903275261191389,0.123198471009264,0.45563157552607,0.597332455431083
"ENSMUSG00000103717",0.741624185295025,-0.010868367542538,0.750371194093985,0.867942286028632,NA
"ENSMUSG00000026489",22.6509276283527,0.106209242575539,0.362185006526781,0.738239523237193,0.826894373503884
"ENSMUSG00000025938",11.1076639852022,-5.68546940084459,1.16464786602688,1.41881960048306e-07,1.17520989690781e-06
"ENSMUSG00000026159",5916.75648118547,-0.155666479783515,0.079268323700914,0.0443408616215807,0.09772195764194
"ENSMUSG00000113880",4.05779432262804,-0.898993027582118,1.29612482678862,0.0527860258179444,0.112728205949013
"ENSMUSG00000113973",1.30283547655631,0.278203635717956,0.793320475902253,0.187080181255801,NA
"ENSMUSG00000042414",0.816308115000594,-0.0258411202675779,0.735867901230385,0.849200841691125,NA
"ENSMUSG00000101784",1.13940207559976,-0.113250035509053,0.71261243804688,0.651356326087837,NA
"ENSMUSG00000038496",0.822209884583538,-0.0116921788860645,0.750193034694404,0.822743756674718,NA
"ENSMUSG00000026166",802.616333393862,-4.5915367179493,0.42350812733184,1.50265749849701e-27,1.7445770537799e-25
"ENSMUSG00000053161",1.80654760206641,-0.0124595266943144,0.75001436863118,0.738592836310329,0.827124729545934
"ENSMUSG00000010609",326.498039949177,-1.07198694535094,0.168931200950382,8.20395006833374e-11,1.14398013759765e-09
"ENSMUSG00000079140",0.91032404301542,0.366421376448033,0.866728193259863,0.0813577917923894,NA
"ENSMUSG00000038855",6.561739725346,-5.07496007767549,1.67771454344031,4.16304109947502e-05,0.000213423141410998
"ENSMUSG00000036766",12.8230758389414,0.420335593941455,0.56363148882336,0.291374642532941,0.432442032501394
"ENSMUSG00000005886",2360.72199689416,0.0304280125141644,0.0894434376225681,0.733686983061429,0.823991142218635
"ENSMUSG00000004451",1480.29968224572,-0.396020807065698,0.124412011304012,0.00120773371855676,0.00434999069642574
"ENSMUSG00000098923",426.619902937144,-0.434723391920967,0.195337286121922,0.0206901448928998,0.0519143528094801
"ENSMUSG00000101731",2.64525437206692,0.535025459001568,0.962570624865076,0.0797612775001851,0.158003722227459
"ENSMUSG00000026496",4060.56339853358,-0.325205395736595,0.167406751893134,0.045982719041678,0.100759213549721
"ENSMUSG00000025935",2642.3646787958,-0.962836962670348,0.145827124968472,1.72560004328717e-11,2.63338847564536e-10
"ENSMUSG00000025937",1283.39888217849,-0.556248856473149,0.136086354477618,3.16089973062741e-05,0.000166808505623818
"ENSMUSG00000102982",2.00641385004495,-0.219705865733676,0.75513861130089,0.38943666353448,0.533343459822312
"ENSMUSG00000067813",97.6310067603608,-3.03988638950372,0.457605264739772,1.96051879487084e-12,3.47958969218038e-11
"ENSMUSG00000097711",2.29413068711827,0.431971678454648,0.756326191523671,0.247808567819687,0.383439868413236
"ENSMUSG00000026219",8903.44246159115,-0.553470857905966,0.0816777578968759,8.92516851664623e-12,1.42626229056125e-10
"ENSMUSG00000104503",0.771293114946111,-0.0250774535768683,0.718887123917677,0.904760182809826,NA
"ENSMUSG00000073633",186.194492691647,0.514875199999929,0.18588837789031,0.00415244253903741,0.0129330706262535
"ENSMUSG00000026104",83.377149296893,-0.459006742504543,0.243209744454778,0.0456912928381943,0.100227434066681
"ENSMUSG00000026383",1174.93150238724,-0.300649081780037,0.100816245607907,0.00259368854058843,0.00855632197675435
"ENSMUSG00000060743",5163.03204344521,-0.581066447669026,0.182823441157118,0.0010242011295975,0.00376205288165725
"ENSMUSG00000084558",0.758130354898595,-0.00776815464620442,0.750659025230807,0.835450415788236,NA
"ENSMUSG00000038806",2126.99339713488,0.326070045349225,0.0934360519779503,0.00043944283249398,0.00177756529009211
"ENSMUSG00000052477",1.03854530101917,0.0847760709041711,0.738099283871894,0.626635843584325,NA
"ENSMUSG00000103979",2.97407340406938,0.0194447033819888,0.614572524967055,0.957294093613922,0.972507794672253
"ENSMUSG00000064281",15.2769986923652,0.393077070076577,0.475612551809278,0.295551017787391,0.436912352288726
"ENSMUSG00000025932",597.898102083728,0.837532655625572,0.187955472254943,3.59214451791584e-06,2.29299285842902e-05
"ENSMUSG00000089844",4.03814042243734,0.24975975407363,0.59376825703802,0.51301951306318,0.649358762265422
"ENSMUSG00000026520",1023.0524626723,-0.357664443433697,0.18328293258208,0.0442946719513609,0.0976406416013739
"ENSMUSG00000081201",0.817695062936842,0.0430972089049305,0.70639225418273,0.861807843177475,NA
"ENSMUSG00000038793",328.282132753309,0.0780709435417455,0.224326682534421,0.717526549658204,0.812266493267117
"ENSMUSG00000082193",46.5281200008363,1.46476304630475,0.356300820804199,7.24400761337858e-06,4.34185898424237e-05
"ENSMUSG00000026384",948.338490869364,-0.230437581300389,0.240496017028073,0.310645780398251,0.453358596380919
"ENSMUSG00000036975",273.298940354461,-0.760506419829791,0.166244867181145,2.51979111578297e-06,1.65419839134844e-05
"ENSMUSG00000032769",254.122240423841,-2.637425987238,0.652702097802611,4.88223595238089e-06,3.03986092750613e-05
"ENSMUSG00000073737",8.48891929619387,0.141818319046533,0.55348234397131,0.70887022365238,0.806420467725807
"ENSMUSG00000026519",2586.80479020586,-0.533049649382893,0.152651679033857,0.000353283152181788,0.00146082096811257
"ENSMUSG00000085563",6.81939582377536,-2.82269450132295,1.10112546327275,0.00144660947638025,0.00510822576653581
"ENSMUSG00000103930",0.964674243641258,0.136836076854041,0.730461256965079,0.543587733739737,NA
"ENSMUSG00000038776",399.608065619631,0.749085042262212,0.295632017969546,0.00585588278823174,0.0174727491558
"ENSMUSG00000050777",52.3950189458111,-0.210847910697215,0.265866312552327,0.394659225923944,0.538565424609764
"ENSMUSG00000038768",1.90774714294144,-0.183459536598334,0.730585691019117,0.479967318954149,0.620249611124662
"ENSMUSG00000026516",2739.53730069258,-0.418220745684022,0.152290852619963,0.00493913914319811,0.0150574597352626
"ENSMUSG00000062169",2609.73442569013,0.225830799064424,0.153336106222663,0.132390757184915,0.237215157868674
"ENSMUSG00000026103",5547.34498360533,-0.966493380214792,0.143943091734701,8.00122675123190e-12,1.28644054284918e-10
"ENSMUSG00000002881",1800.14072700366,-1.61451120226972,0.122257316290665,1.80664607073699e-40,6.77943938044057e-38
"ENSMUSG00000058665",587.10109751925,-1.05364805571322,0.205691328098477,1.1167786920703e-07,9.45527293922859e-07
"ENSMUSG00000043015",136.12817222397,-0.0934809193976779,0.274242782724892,0.712658130102207,0.80887443818829
"ENSMUSG00000103630",1.09625433634564,0.302039694925974,0.810386665074116,0.154866939734732,NA
"ENSMUSG00000038733",6804.65163896263,-0.311875483907642,0.112094544575727,0.00452591492098172,0.0139372180758367
"ENSMUSG00000003721",1892.22312186478,-0.35529417705928,0.171037505877517,0.0321247967813701,0.0747586356105992
"ENSMUSG00000104253",7.52612764817328,-2.49565188595092,0.990271357864986,0.0013173693467999,0.00470003386309899
"ENSMUSG00000054135",4.41747339345983,-4.83960227178246,2.53011006452941,0.000338232246913455,0.00140438894223263
"ENSMUSG00000081214",132.899911941565,0.506694923944596,0.319443866895621,0.078492142441221,0.155901122992421
"ENSMUSG00000103260",1.74566724807328,-0.342234198560068,0.808404496360761,0.202190404040763,0.329315544141419
"ENSMUSG00000041439",357.611783351682,-0.474626538882333,0.135948299164621,0.000376559591000953,0.00155005352503311
"ENSMUSG00000026514",4.12862919813213,0.498561761341556,0.726521839187125,0.224785703072737,0.356650449477566
"ENSMUSG00000026102",157.75515790497,-1.01513977454605,0.313992131814107,0.000416814163542556,0.00169549609614465
"ENSMUSG00000041426",608.445309218068,-0.532148465591313,0.157651154407381,0.000541698805582168,0.00213850435853911
"ENSMUSG00000026339",2126.03538600831,0.115726726802057,0.157318882620201,0.459735339454688,0.601212173956115
"ENSMUSG00000043629",0.711250395784863,-0.180547384277853,0.7684306952582,0.529346667798047,NA
"ENSMUSG00000001674",3031.82403542213,-0.902573497737932,0.148500706917113,5.3722427959111e-10,6.65638620950919e-09
"ENSMUSG00000100405",8.0341244316914,0.539471472674059,0.593609612508383,0.191341014997013,0.315582771301093
"ENSMUSG00000036707",5584.71584080655,-0.175802438838735,0.121754741371443,0.143156671430259,0.252056497145828
"ENSMUSG00000026223",5289.33348879738,0.77965023629449,0.166147353936784,1.41869927670516e-06,9.78744143160942e-06
"ENSMUSG00000025939",1717.5446224488,0.0174277032070685,0.201636978412249,0.932653640222586,0.956644877026282
"ENSMUSG00000102457",2.87171130220049,0.300917343929245,0.699399576271951,0.392928886719162,0.536831651096578
"ENSMUSG00000026094",1140.0563923319,0.272920216054359,0.171749550214974,0.102531829582588,0.193529863664778
"ENSMUSG00000026341",12926.6693952381,-0.321210112076276,0.14143319902282,0.020248146923736,0.0509321930227886
"ENSMUSG00000079658",2221.36932330163,-0.425933126904402,0.137549595231491,0.00152977894458431,0.00537481604104576
"ENSMUSG00000100959",2.86641014410209,-0.269468643563906,0.783207531323598,0.537557197917531,0.67040400908157
"ENSMUSG00000026342",1315.50046082177,-0.0530065733975866,0.144003444352475,0.70595434626971,0.804325588433257
"ENSMUSG00000025940",1906.68217861263,-0.0269786042284523,0.133459758440953,0.832483683061775,0.893544392474213
"ENSMUSG00000026343",478.473049102516,-1.90587833627306,0.184891146007672,9.71595166990411e-26,9.63070794298892e-24
"ENSMUSG00000025779",137.151256293292,-0.392516100011729,0.267519547476977,0.113511078667474,0.210003124631985
"ENSMUSG00000091020",5.19044307188865,1.88744138640074,1.09048999199051,0.00714250113244152,0.0207941976720873
"ENSMUSG00000026344",1.19378287963783,0.0278896054393467,0.69814430721063,0.913245299164,NA
"ENSMUSG00000042686",173.785189137654,0.566668251462082,0.28759543425183,0.0321922835611875,0.0749073908487203
"ENSMUSG00000101589",5.06271693904546,-0.258763825539965,0.589969150933908,0.500674032352782,0.639195875811747
"ENSMUSG00000042807",10.1277809229744,-0.0491673006911204,0.478349981271973,0.891232299315679,0.931064157982584
"ENSMUSG00000025983",4.90082543611102,-1.53432830071965,1.22185468921364,0.022412249477279,0.0554344409740515
"ENSMUSG00000041303",1500.90273047558,0.0765162100690915,0.126808821315901,0.542879455415955,0.674913854115298
"ENSMUSG00000049690",5.90609895658871,-1.47953419765805,1.5569926640132,0.0252228947660362,0.0612189778948354
"ENSMUSG00000100720",1.2029747317015,0.220017297255297,0.741786711377634,0.402113823588421,NA
"ENSMUSG00000073678",6176.90273916016,-1.13544178318988,0.172000149429885,1.33321910382655e-11,2.07990098350492e-10
"ENSMUSG00000104136",2.4824337624969,-0.0180829056921838,0.669063944760895,0.953545215069931,0.970212518737207
"ENSMUSG00000036155",1972.81333275001,-1.56068099288864,0.143446228219483,2.7232410389288e-28,3.32710390651452e-26
"ENSMUSG00000104378",1.66612984442892,0.126726515051456,0.714027522494495,0.621161389186909,0.737639277289913
"ENSMUSG00000099471",81.8812004772109,0.961707763170885,0.375342621727042,0.00365262045429587,0.0115318759354828
"ENSMUSG00000100204",8.19987645218404,-0.201343154926589,0.500622307156323,0.591164887980988,0.71354198335735
"ENSMUSG00000026347",80.4786159096181,-1.32565599278541,0.536489912214281,0.00270912827033043,0.00888276197109122
"ENSMUSG00000026348",9.96682049189221,-0.781729537964531,0.842898297787809,0.101468956848131,0.191871561163198
"ENSMUSG00000026510",1473.78375034908,-0.0313510461458946,0.125690032139594,0.798791921400481,0.870678636667344
"ENSMUSG00000043760",632.507788300584,-2.28324668797063,0.296441359818558,1.81835116579437e-15,4.96889875136578e-14
"ENSMUSG00000090142",3.99290492501956,0.347388484005975,0.716112404528562,0.32837490343794,0.47263494663321
"ENSMUSG00000026349",2283.13485802547,0.260680283209807,0.191590318080529,0.15976757576186,0.274405871439292
